state,county,value
Georgia,Webster,"1,448"
Georgia,Wheeler,"2,572"
Georgia,White,"15,932"
Georgia,Whitfield,"39,687"
Georgia,Wilcox,"3,490"
Georgia,Wilkes,"5,151"
Georgia,Wilkinson,"4,458"
Georgia,Worth,"9,226"
Hawaii,Hawaii,"83,242"
Hawaii,Honolulu,"338,266"
Hawaii,Kalawao,95
Hawaii,Kauai,"29,972"
Hawaii,Maui,"70,589"
Idaho,Ada,"160,861"
Idaho,Adams,"2,632"
Idaho,Bannock,"33,156"
Idaho,Bear Lake,"3,925"
Idaho,Benewah,"4,616"
Idaho,Bingham,"16,104"
Idaho,Blaine,"15,043"
Idaho,Boise,"5,299"
Idaho,Bonner,"24,490"
Idaho,Bonneville,"39,920"
Idaho,Boundary,"5,171"
Idaho,Butte,"1,321"
Idaho,Camas,872
Idaho,Canyon,"69,597"
Idaho,Caribou,"3,208"
Idaho,Cassia,"8,369"
Idaho,Clark,558
Idaho,Clearwater,"4,445"
Idaho,Custer,"3,052"
Idaho,Elmore,"12,137"
Idaho,Franklin,"4,568"
Idaho,Fremont,"8,535"
Idaho,Gem,"7,074"
Idaho,Gooding,"6,061"
Idaho,Idaho,"8,672"
Idaho,Jefferson,"8,723"
Idaho,Jerome,"8,112"
Idaho,Kootenai,"63,692"
Idaho,Latah,"16,059"
Idaho,Lemhi,"4,723"
Idaho,Lewis,"1,879"
Idaho,Lincoln,"1,972"
Idaho,Madison,"11,673"
Idaho,Minidoka,"7,682"
Idaho,Nez Perce,"17,395"
Idaho,Oneida,"1,916"
Idaho,Owyhee,"4,763"
Idaho,Payette,"8,931"
Idaho,Power,"2,929"
Idaho,Shoshone,"7,027"
Idaho,Teton,"5,462"
Idaho,Twin Falls,"31,175"
Idaho,Valley,"11,769"
Idaho,Washington,"4,516"
Illinois,Adams,"29,836"
Illinois,Alexander,"3,999"
Illinois,Bond,"7,079"
Illinois,Boone,"19,930"
Illinois,Brown,"2,457"
Illinois,Bureau,"15,679"
Illinois,Calhoun,"2,825"
Illinois,Carroll,"8,416"
Illinois,Cass,"5,818"
Illinois,Champaign,"87,926"
Illinois,Christian,"15,535"
Illinois,Clark,"7,747"
Illinois,Clay,"6,376"
Illinois,Clinton,"15,354"
Illinois,Coles,"23,424"
Illinois,Cook,"2,176,266"
Illinois,Crawford,"8,656"
Illinois,Cumberland,"4,874"
Illinois,De Witt,"7,527"
Illinois,DeKalb,"40,983"
Illinois,Douglas,"8,378"
Illinois,DuPage,"356,217"
Illinois,Edgar,"8,780"
Illinois,Edwards,"3,175"
Illinois,Effingham,"14,647"
Illinois,Fayette,"9,266"
Illinois,Ford,"6,259"
Illinois,Franklin,"18,462"
Illinois,Fulton,"16,176"
Illinois,Gallatin,"2,743"
Illinois,Greene,"6,373"
Illinois,Grundy,"20,027"
Illinois,Hamilton,"4,092"
Illinois,Hancock,"9,261"
Illinois,Hardin,"2,376"
Illinois,Henderson,"3,824"
Illinois,Henry,"22,127"
Illinois,Iroquois,"13,452"
Illinois,Jackson,"28,555"
Illinois,Jasper,"4,328"
Illinois,Jefferson,"16,882"
Illinois,Jersey,"9,881"
Illinois,Jo Daviess,"13,558"
Illinois,Johnson,"5,564"
Illinois,Kane,"182,145"
Illinois,Kankakee,"45,135"
Illinois,Kendall,"40,415"
Illinois,Knox,"23,965"
Illinois,La Salle,"49,905"
Illinois,Lake,"260,338"
Illinois,Lawrence,"5,579"
Illinois,Lee,"15,035"
Illinois,Livingston,"15,851"
Illinois,Logan,"11,942"
Illinois,Macon,"50,425"
Illinois,Macoupin,"21,556"
Illinois,Madison,"117,305"
Illinois,Marion,"18,201"
Illinois,Marshall,"5,905"
Illinois,Mason,"7,043"
Illinois,Massac,"7,090"
Illinois,McDonough,"14,381"
Illinois,McHenry,"116,254"
Illinois,McLean,"69,979"
Illinois,Menard,"5,643"
Illinois,Mercer,"7,370"
Illinois,Monroe,"13,495"
Illinois,Montgomery,"12,795"
Illinois,Morgan,"15,464"
Illinois,Moultrie,"6,274"
Illinois,Ogle,"22,558"
Illinois,Peoria,"83,162"
Illinois,Perry,"9,414"
Illinois,Piatt,"7,294"
Illinois,Pike,"7,929"
Illinois,Pope,"2,585"
Illinois,Pulaski,"3,139"
Illinois,Putnam,"3,084"
Illinois,Randolph,"13,692"
Illinois,Richland,"7,503"
Illinois,Rock Island,"65,720"
Illinois,Saline,"11,670"
Illinois,Sangamon,"90,038"
Illinois,Schuyler,"3,439"
Illinois,Scott,"2,447"
Illinois,Shelby,"10,438"
Illinois,St. Clair,"116,816"
Illinois,Stark,"2,663"
Illinois,Stephenson,"22,007"
Illinois,Tazewell,"57,608"
Illinois,Union,"7,901"
Illinois,Vermilion,"36,181"
Illinois,Wabash,"5,559"
Illinois,Warren,"7,686"
Illinois,Washington,"6,533"
Illinois,Wayne,"7,934"
Illinois,White,"7,154"
Illinois,Whiteside,"25,711"
Illinois,Will,"237,806"
Illinois,Williamson,"30,442"
Illinois,Winnebago,"125,784"
Illinois,Woodford,"15,207"
Indiana,Adams,"13,023"
Indiana,Allen,"152,628"
Indiana,Bartholomew,"33,114"
Indiana,Benton,"3,932"
Indiana,Blackford,"6,021"
Indiana,Boone,"23,405"
Indiana,Brown,"8,357"
Indiana,Carroll,"9,468"
Indiana,Cass,"16,425"
Indiana,Clark,"47,987"
Indiana,Clay,"11,681"
Indiana,Clinton,"13,287"
Indiana,Crawford,"5,486"
Indiana,Daviess,"12,456"
Indiana,Dearborn,"20,173"
Indiana,Decatur,"11,195"
Indiana,DeKalb,"17,541"
Indiana,Delaware,"52,263"
Indiana,Dubois,"17,402"
Indiana,Elkhart,"77,672"
Indiana,Fayette,"10,859"
Indiana,Floyd,"32,031"
Indiana,Fountain,"7,842"
Indiana,Franklin,"9,523"
Indiana,Fulton,"9,677"
Indiana,Gibson,"14,644"
Indiana,Grant,"30,376"
Indiana,Greene,"15,154"
Indiana,Hamilton,"108,948"
Indiana,Hancock,"28,253"
Indiana,Harrison,"16,499"
Indiana,Hendricks,"56,191"
Indiana,Henry,"21,211"
Indiana,Howard,"38,594"
Indiana,Huntington,"15,831"
Indiana,Jackson,"18,239"
Indiana,Jasper,"13,205"
Indiana,Jay,"9,200"
Indiana,Jefferson,"14,290"
Indiana,Jennings,"12,042"
Indiana,Johnson,"57,183"
Indiana,Knox,"17,001"
Indiana,Kosciusko,"37,108"
Indiana,LaGrange,"14,147"
Indiana,Lake,"209,005"
