year,county,state,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,apc_percent_diff
2013,McPherson,KANSAS,9,4,4,54167.0,,0.082230695,,0.034823649,80.0,0.595,0.028,0.57,2.0,9.1,1.95,0.44,1.47,-0.003348214
2013,Renville,MINNESOTA,7,3,6,50802.0,,0.116074964,,0.065275416,102.0,0.856,0.022,0.49,2.0,9.6,1.11,0.26,0.8,-0.140329469
2014,Henderson,KENTUCKY,15,5,11,41006.0,,0.184787646,,0.092976853,116.0,0.57,0.176,0.34,1.0,10.9,2.24,0.56,1.63,-0.007583965
2013,Grant,NEW MEXICO,8,4,6,37899.0,,0.202468023,,0.104599103,85.0,0.0,0.304,0.08,2.0,6.7,1.66,0.16,1.01,0.04676259
2012,Sullivan,NEW HAMPSHIRE,10,4,8,53821.0,,0.102067426,,0.057364665,146.0,0.011,0.81,0.13,2.0,7.5,1.26,0.41,0.91,-0.124068158
2013,Anderson,TENNESSEE,14,7,10,43620.0,0.225956216,0.182105139,0.095394112,0.089233018,143.0,0.002,0.649,0.08,1.0,10.7,2.63,0.42,2.1,-0.133606557
2013,Sandoval,NEW MEXICO,7,4,6,58017.0,0.165904224,0.141704649,0.097363114,0.089072905,78.0,0.005,0.241,0.36,1.0,7.8,1.78,0.47,1.32,0.110190555
2012,Gallia,OHIO,20,5,12,39399.0,,0.189682692,,0.100678645,143.0,0.079,0.599,0.05,2.0,10.9,2.11,0.52,1.62,-0.092250923
2013,Muskingum,OHIO,17,6,15,40524.0,0.213696614,0.18067272,0.09033639,0.101274103,141.0,0.079,0.551,0.18,2.0,11.3,1.88,0.76,1.37,-0.126582278
2013,Macon,MISSOURI,11,3,7,38443.0,,0.161598846,,0.074569263,105.0,0.206,0.231,0.21,2.0,9.5,1.96,0.3,1.47,-0.477287689
2014,Emporia,VIRGINIA,11,5,8,30240.0,,0.34579438,,0.17176187,146.0,0.124,0.307,0.18,2.0,8.5,2.92,0.98,2.56,0.06911636
2012,Clearfield,PENNSYLVANIA,13,5,9,40768.0,0.136878848,0.143180966,0.079419814,0.092039868,166.0,0.017,0.753,0.13,2.0,9.9,1.38,0.58,0.9,0.046410442
2013,Pasquotank,NORTH CAROLINA,11,6,10,46053.0,,0.183824688,,0.123244025,137.0,0.284,0.145,0.11,2.0,8.1,1.85,0.49,1.33,-0.09540636
2014,Albemarle,VIRGINIA,8,5,6,67958.0,0.095876545,0.096987277,0.049470663,0.044106372,136.0,0.006,0.668,0.12,1.0,8.6,2.13,0.49,1.74,0.081081081
2014,Los Alamos,NEW MEXICO,7,6,2,105989.0,,0.055235002,,0.036414266,108.0,0.0,0.53,0.82,2.0,5.6,1.5,0.19,0.97,0.199465717
2014,Lincoln,IDAHO,9,5,8,41088.0,,0.16013135,,0.078341015,102.0,0.093,0.0,0.27,2.0,6.7,1.14,0.1,0.84,0.780740741
2012,Glacier,MONTANA,15,3,13,36872.0,,0.290895283,,0.159557655,203.0,0.202,0.185,0.01,2.0,6.0,0.77,0.29,0.52,0.354675653
2012,Lamar,TEXAS,16,6,11,39630.0,,0.188337296,,0.069411665,95.0,0.083,0.242,0.33,2.0,9.5,2.82,0.4,2.23,0.008495146
2014,Grimes,TEXAS,12,5,10,46652.0,,0.188336238,,0.066489868,115.0,0.018,0.164,0.0,2.0,9.6,2.14,0.27,1.76,-0.184052156
2013,Bedford,VIRGINIA,8,4,7,57596.0,0.075645596,0.08244472,,0.068387821,142.0,0.007,0.616,0.02,1.0,9.3,2.11,0.34,1.64,-0.16726233
2014,Siskiyou,CALIFORNIA,10,4,8,37495.0,,0.227449462,,0.143693313,129.0,0.03,0.617,0.12,2.0,6.6,1.19,0.19,0.97,0.084100675
2013,Kemper,MISSISSIPPI,11,5,9,29003.0,,0.333018959,,0.151080891,124.0,0.01,0.612,0.0,2.0,9.5,3.3,0.25,2.53,0.004045307
2013,Stephens,TEXAS,16,4,8,41728.0,,0.18840082,,0.049806453,80.0,0.023,0.186,0.23,2.0,7.3,2.42,0.3,1.85,0.102779003
2012,La Crosse,WISCONSIN,8,4,9,50771.0,0.144760177,0.137330398,0.039851412,0.057058707,105.0,0.274,0.41,0.58,1.0,9.4,1.5,0.67,1.28,-0.144687265
2014,Ozark,MISSOURI,13,3,12,31833.0,,0.207088768,,0.124387592,103.0,0.002,0.643,0.0,2.0,9.1,2.65,0.28,2.1,-0.037190083
2013,Onondaga,NEW YORK,11,5,8,54242.0,0.1535258,0.147856608,0.08025077,0.07838551,175.0,0.143,0.257,0.49,1.0,8.8,1.43,0.68,1.12,-0.134182909
2012,Richmond,NEW YORK,10,5,6,73496.0,0.116100609,0.113267399,0.07161016,0.073423408,124.0,0.044,0.134,0.74,1.0,10.0,1.97,1.05,1.73,0.035478966
2013,Pike,ARKANSAS,12,4,10,32206.0,,0.247513115,,0.08371906,109.0,0.0,0.748,0.12,2.0,9.8,3.4,0.26,2.57,-0.087155963
2014,Benton,IOWA,11,4,5,59186.0,,0.086627088,,0.042263821,97.0,0.774,0.031,0.23,1.0,10.1,1.55,0.38,1.04,0.08999159
2014,Wyandotte,KANSAS,12,5,12,39326.0,0.241831377,0.242914006,0.095788702,0.123870917,85.0,0.121,0.18,0.55,1.0,10.8,2.37,0.82,1.97,-0.078244275
2012,Navajo,ARIZONA,9,5,5,37683.0,0.306902349,0.278589725,0.214730725,0.170675576,84.0,0.001,0.202,0.08,2.0,5.7,1.57,0.12,1.03,-0.033022254
2012,Northumberland,PENNSYLVANIA,13,5,9,40963.0,0.142463967,0.139532045,0.113119349,0.089662939,152.0,0.183,0.459,0.16,2.0,10.7,1.67,0.89,1.29,-0.080082136
2012,Washington,OHIO,17,4,9,43829.0,,0.156397,,0.088477015,137.0,0.055,0.657,0.26,2.0,11.2,2.03,0.77,1.52,-0.115065822
2013,Kanabec,MINNESOTA,8,4,12,47068.0,,0.135240003,,0.123103075,112.0,0.111,0.442,0.0,2.0,8.7,1.17,0.48,0.92,-0.352292313
2012,Oglethorpe,GEORGIA,11,4,9,42428.0,,0.154393643,,0.055681646,127.0,0.002,0.611,0.02,1.0,10.1,3.16,0.36,2.28,0.374253123
2014,Miller,MISSOURI,13,4,14,36592.0,,0.215080038,,0.099862143,104.0,0.014,0.586,0.1,2.0,9.5,2.35,0.38,1.95,0.092692828
2014,Knox,MISSOURI,14,4,8,35597.0,,0.237474948,,0.066598363,105.0,0.365,0.151,0.07,2.0,9.4,1.89,0.24,1.36,-0.016880093
2013,Madison,ARKANSAS,11,3,10,35771.0,,0.226441815,,0.097322926,99.0,0.0,0.663,0.01,1.0,9.1,2.49,0.27,1.87,-0.046182266
2012,Garfield,UTAH,10,3,5,44345.0,,0.123061433,,0.052878965,89.0,0.001,0.344,0.18,2.0,4.7,1.07,0.07,0.63,-0.472677596
2012,Menifee,KENTUCKY,18,5,17,25988.0,,0.309698462,,0.15098469,154.0,0.002,0.782,0.0,2.0,9.2,2.03,0.3,1.52,0.408423115
2014,Dutchess,NEW YORK,11,5,7,72471.0,0.097442254,0.08824189,0.082121223,0.092468046,148.0,0.019,0.534,0.37,1.0,8.6,1.59,0.74,1.31,0.104697987
2013,East Carroll,LOUISIANA,20,5,6,25321.0,,0.479822695,,0.209722787,124.0,0.72,0.02,0.0,2.0,9.8,2.73,0.36,2.05,-0.132610006
2013,San German,PUERTO RICO,6,6,1,,,,,,,,,,,,,,,-0.177595628
2013,Polk,GEORGIA,16,4,15,39208.0,,0.234097436,,0.14301905,125.0,0.027,0.581,0.07,2.0,10.2,2.96,0.38,2.17,0.003146633
2014,Dade,GEORGIA,16,5,12,44992.0,,0.137122646,,0.087579049,134.0,0.015,0.717,0.11,1.0,10.1,2.62,0.34,2.04,-0.141896024
2012,Halifax,NORTH CAROLINA,15,5,11,31614.0,,0.253373355,,0.165700898,155.0,0.234,0.414,0.08,2.0,8.9,2.59,0.47,1.88,0.073932927
2013,Fremont,COLORADO,14,5,10,39943.0,,0.176478878,,0.08458671,92.0,0.005,0.506,0.14,2.0,5.5,1.16,0.22,0.74,0.101449275
2014,Gunnison,COLORADO,6,2,3,51371.0,,0.17662017,,0.0877572,119.0,0.0,0.57,0.29,2.0,4.6,1.01,0.21,0.64,-0.234134319
2014,Orleans,NEW YORK,14,5,15,48015.0,,0.154855177,,0.104961738,163.0,0.365,0.199,0.17,1.0,9.6,1.22,0.48,0.8,0.263320463
2013,Warren,INDIANA,17,4,9,52317.0,,0.071454264,,0.065413892,117.0,0.712,0.155,0.16,2.0,10.6,1.74,0.28,1.16,0.641579272
2012,Chippewa,MINNESOTA,9,4,7,46579.0,,0.094450414,,0.049194992,87.0,0.823,0.01,0.37,2.0,9.3,1.07,0.35,0.78,1.038732394
2013,Dewey,SOUTH DAKOTA,12,6,9,30710.0,,0.332704276,,0.233702332,91.0,0.071,0.002,0.3,2.0,6.6,1.04,0.25,0.72,0.516331658
2013,Granite,MONTANA,8,3,6,45236.0,,0.151495233,,0.066018067,212.0,0.019,0.675,0.16,2.0,6.3,1.05,0.13,0.66,-0.710490463
2012,Lawrence,PENNSYLVANIA,15,4,8,44079.0,0.142351881,0.138357237,0.076067179,0.080817275,163.0,0.185,0.426,0.13,2.0,11.8,1.58,0.72,1.15,0.077117573
2013,Mason,WASHINGTON,9,4,8,48755.0,,0.172753289,,0.143251434,199.0,0.0,0.711,0.14,2.0,6.4,1.32,0.41,0.99,-0.118624642
2013,Marion,KANSAS,9,3,5,45830.0,,0.120058566,,0.056360453,72.0,0.408,0.03,0.33,2.0,8.9,2.01,0.27,1.47,0.213872832
2014,Keweenaw,MICHIGAN,13,7,9,39180.0,,0.180350557,,0.05390539,162.0,0.0,0.752,0.09,2.0,6.3,0.88,0.22,0.52,0.599320883
2012,Wilson,TEXAS,12,5,6,62870.0,,0.106587589,,0.054666974,78.0,0.087,0.087,0.0,1.0,9.0,1.91,0.3,1.58,-0.190447761
2012,DeKalb,INDIANA,13,4,9,46065.0,,0.120958857,,0.112265132,137.0,0.637,0.112,0.31,2.0,11.0,1.56,0.52,1.06,-0.002711497
2013,Union,OREGON,9,4,9,42542.0,,0.185957655,,0.092945226,166.0,0.13,0.577,0.41,2.0,6.0,1.05,0.45,0.83,-0.104622871
2012,Gasconade,MISSOURI,13,3,8,41304.0,,0.13572976,,0.095608599,118.0,0.047,0.614,0.34,2.0,9.7,2.24,0.37,1.86,-0.007944915
2012,Taylor,FLORIDA,16,4,8,34634.0,,0.191073775,,0.125764281,143.0,0.018,0.368,0.01,2.0,7.6,2.66,0.25,2.02,-0.07008547
2012,Scotland,NORTH CAROLINA,14,5,13,30472.0,,0.30556199,,0.162848607,137.0,0.2,0.321,0.12,2.0,9.4,2.75,0.41,2.0,-0.119330077
2014,Jackson,TEXAS,10,5,8,50856.0,,0.134779513,,0.051149696,89.0,0.297,0.11,0.0,2.0,8.2,1.61,0.2,1.35,-0.043226381
2014,Crockett,TEXAS,7,3,6,51594.0,,0.167636171,,0.068051949,59.0,0.0,0.006,0.0,2.0,6.6,2.31,0.17,1.82,-0.438047559
2012,McIntosh,OKLAHOMA,15,4,9,32669.0,,0.223626152,,0.112567157,84.0,0.007,0.385,0.06,2.0,9.6,2.81,0.37,2.25,-0.138728324
2012,Sioux,IOWA,8,3,3,55252.0,,0.074880391,,0.025996443,95.0,0.844,0.011,0.34,2.0,9.6,1.23,0.38,0.87,0.294416244
2012,Lyon,KENTUCKY,18,3,13,38414.0,,0.160052523,,0.093260936,121.0,0.102,0.579,0.02,2.0,9.8,2.33,0.33,1.79,-0.2879046
2012,Franklin,IDAHO,5,3,2,47598.0,,0.118004575,,0.066131905,107.0,0.229,0.256,0.27,1.0,6.8,1.01,0.15,0.7,0.226138032
2014,Iberville,LOUISIANA,8,4,8,45692.0,,0.195901394,,0.080532655,139.0,0.168,0.0,0.21,1.0,10.5,2.49,0.45,2.16,-0.141908714
2012,Union,IOWA,10,2,6,41795.0,,0.169581562,,0.064707629,91.0,0.396,0.102,0.44,2.0,9.0,1.62,0.62,1.12,-0.050599201
2014,Mountrail,NORTH DAKOTA,11,3,7,66250.0,,0.120144218,,0.037355717,107.0,0.429,0.015,0.18,2.0,7.3,0.82,0.57,0.66,-0.42519685
2013,Fremont,IOWA,14,2,6,50520.0,,0.10232231,,0.049274568,78.0,0.718,0.053,0.31,2.0,9.6,1.66,0.27,1.15,-0.242952522
2013,Magoffin,KENTUCKY,23,6,19,26877.0,,0.286098927,,0.164566532,172.0,0.006,0.851,0.07,2.0,9.4,2.09,0.32,1.58,-0.155525239
2013,Pope,ILLINOIS,18,4,10,38371.0,,0.169914454,,0.075112104,119.0,0.096,0.688,0.03,2.0,9.9,2.21,0.25,1.65,0.13655914
2014,Mecklenburg,NORTH CAROLINA,9,5,8,56472.0,0.15017058,0.155273989,0.084915347,0.101093046,145.0,0.002,0.284,0.23,1.0,10.7,2.98,0.73,2.33,0.039623909
2014,Chouteau,MONTANA,11,4,8,41270.0,,0.216258466,,0.040488921,128.0,0.479,0.022,0.15,2.0,6.1,0.96,0.12,0.66,-0.316629956
2013,McCulloch,TEXAS,12,4,10,39194.0,,0.166442126,,0.05758056,68.0,0.074,0.102,0.28,2.0,7.0,2.24,0.31,1.72,0.167478954
2012,Deer Lodge,MONTANA,14,2,7,34716.0,,0.24857749,,0.112536572,197.0,0.015,0.504,0.36,2.0,6.4,0.9,0.14,0.53,-0.200224972
2013,St. Helena,LOUISIANA,12,5,9,33143.0,,0.274166822,,0.138763815,138.0,0.027,0.329,0.04,1.0,8.8,3.0,0.28,2.31,0.380794702
2013,Lincoln,NORTH CAROLINA,13,5,12,48940.0,0.156853825,0.156326175,0.120693706,0.130467549,132.0,0.008,0.428,0.01,1.0,10.2,2.68,0.52,2.02,-0.091616766
2013,Campbell,WYOMING,14,3,9,79488.0,,0.077429093,,0.040574282,109.0,0.006,0.021,0.14,2.0,7.9,1.14,0.33,0.76,0.217954873
2012,Fort Bend,TEXAS,8,5,4,84211.0,0.087512396,0.082799233,0.057885252,0.053607579,118.0,0.251,0.035,0.14,1.0,11.4,2.02,0.46,1.68,-0.145177165
2012,Fillmore,MINNESOTA,6,3,4,48717.0,,0.128554612,,0.061261423,107.0,0.411,0.192,0.19,1.0,9.7,1.3,0.29,0.93,-0.441860465
2014,Salt Lake,UTAH,6,5,5,61446.0,0.116923839,0.129424721,0.046351429,0.070238024,120.0,0.016,0.256,0.57,1.0,9.6,1.37,0.72,1.23,0.196914034
2013,Smith,TENNESSEE,18,5,12,42383.0,,0.194148943,,0.095918834,127.0,0.038,0.557,0.07,1.0,9.6,2.49,0.3,1.79,-0.430439331
2012,Webster,WEST VIRGINIA,20,5,16,25634.0,,0.257480413,,0.120926477,194.0,0.006,0.934,0.01,2.0,8.2,1.51,0.2,0.91,-0.197982346
2012,Hamilton,NEW YORK,9,3,6,51595.0,,0.088345088,,0.04943132,193.0,0.0,0.78,1.0,2.0,6.6,0.98,0.24,0.53,-0.511074197
2013,Sterling,TEXAS,8,2,8,50543.0,,0.151330799,,0.004594181,67.0,0.0,0.004,0.47,2.0,6.7,2.38,0.11,1.79,1.287461774
2013,Pope,ARKANSAS,11,3,10,40453.0,,0.192893833,,0.080320887,98.0,0.014,0.674,0.16,2.0,10.0,3.32,0.5,2.63,0.039585871
2013,Sheridan,NEBRASKA,10,2,4,38548.0,,0.160280734,,0.032835823,75.0,0.082,0.036,0.49,2.0,6.4,1.11,0.13,0.7,-0.548124558
2013,Haskell,TEXAS,15,4,5,36857.0,,0.189111754,,0.074807927,77.0,0.495,0.021,0.0,2.0,7.2,2.35,0.17,1.72,0.184320267
2014,Stevens,WASHINGTON,10,4,8,42111.0,,0.175789699,,0.101249866,158.0,0.018,0.711,0.13,1.0,6.7,1.29,0.34,1.01,-0.202031603
2012,Gilpin,COLORADO,8,5,13,62286.0,,0.102916278,,0.05858396,155.0,0.0,0.761,0.13,1.0,5.0,0.92,0.12,0.52,1.501945525
2013,Dodge,GEORGIA,14,4,10,37292.0,,0.197625801,,0.113475956,128.0,0.134,0.497,0.07,2.0,10.0,3.23,0.29,2.38,-0.145317546
2014,Carbon,MONTANA,7,3,6,48979.0,,0.114700653,,0.038548753,120.0,0.034,0.137,0.05,1.0,6.2,0.97,0.14,0.61,-0.296650718
2012,Delta,MICHIGAN,12,5,7,42504.0,,0.153391108,,0.105459481,136.0,0.05,0.364,0.2,2.0,7.7,1.18,0.52,0.84,0.13135915
2013,Pearl River,MISSISSIPPI,15,4,11,42510.0,,0.221578792,,0.112330481,131.0,0.025,0.32,0.01,2.0,9.1,2.85,0.32,2.22,-0.100987925
2012,Providence,RHODE ISLAND,12,8,10,49213.0,0.169639215,0.164547995,0.10190139,0.106630698,127.0,0.007,0.517,0.53,1.0,8.3,1.49,0.89,1.31,-0.031483458
2014,LaSalle,ILLINOIS,13,4,8,51232.0,0.133371696,0.129291475,0.104442209,0.111450009,,,,,,,,,,-0.104684789
2012,Yabucoa,PUERTO RICO,3,4,0,17926.0,,0.510125458,,0.233034015,,,,,,,,,,-0.468848997
2012,Hopkins,KENTUCKY,14,5,11,40501.0,,0.194834813,,0.089976646,130.0,0.255,0.481,0.08,2.0,10.4,2.28,0.47,1.75,-0.022058824
2012,Pierce,GEORGIA,18,6,12,39326.0,,0.20801568,,0.09584745,137.0,0.163,0.311,0.02,2.0,8.6,3.09,0.26,2.24,0.187769784
2014,Juniata,PENNSYLVANIA,14,7,12,47269.0,,0.123793557,,0.072509825,148.0,0.116,0.665,0.03,2.0,10.7,1.54,0.41,1.12,-0.194816054
2014,Calhoun,ILLINOIS,12,5,7,52661.0,,0.118905574,,0.071488291,117.0,0.184,0.41,0.0,1.0,10.6,2.11,0.31,1.66,-0.310810811
2012,Burke,NORTH DAKOTA,8,2,6,52031.0,,0.111884631,,0.011461318,109.0,0.532,0.005,0.14,2.0,7.2,0.75,0.36,0.57,0.090829694
2014,Jeff Davis,TEXAS,9,2,4,51357.0,,0.072972976,,0.05479452,69.0,0.0,0.144,0.33,2.0,5.8,1.72,0.09,1.13,-0.538834951
2013,Carver,MINNESOTA,6,4,6,83773.0,0.044729717,0.049616992,0.034299448,0.05727233,103.0,0.453,0.096,0.65,1.0,10.8,1.37,0.54,1.09,-0.066294919
2013,DeKalb,INDIANA,13,4,10,47247.0,,0.123821601,,0.108151808,137.0,0.637,0.112,0.31,2.0,11.0,1.56,0.52,1.06,0.042958129
2014,Dickenson,VIRGINIA,21,5,21,33106.0,,0.201702684,,0.095159516,178.0,0.0,0.798,0.01,2.0,9.2,1.92,0.32,1.4,-0.365957447
2014,Crisp,GEORGIA,16,6,9,36280.0,,0.317337543,,0.167660132,127.0,0.367,0.264,0.21,2.0,10.3,3.11,0.38,2.35,-0.275362319
2012,Lake,MINNESOTA,6,4,6,47210.0,,0.13146694,,0.066702724,159.0,0.001,0.815,0.27,2.0,7.1,1.22,0.5,1.07,0.130503145
2014,Sherman,NEBRASKA,11,2,6,46301.0,,0.11924208,,0.035166241,63.0,0.245,0.008,0.41,2.0,7.8,1.3,0.18,0.86,0.246993525
2014,Cherokee,SOUTH CAROLINA,14,5,12,34766.0,,0.235151365,,0.130250201,141.0,0.003,0.544,0.01,2.0,10.2,2.92,0.44,2.24,-0.052264808
2013,Cedar,NEBRASKA,7,3,4,48038.0,,0.1009738,,0.028866868,78.0,0.622,0.027,0.33,2.0,8.8,1.21,0.19,0.84,-0.18185284
2014,San Patricio,TEXAS,15,6,8,51760.0,0.129186451,0.162839994,,0.059392039,78.0,0.562,0.029,0.08,1.0,8.7,1.16,0.26,1.08,-0.120171674
2013,Hamlin,SOUTH DAKOTA,9,3,5,55563.0,,0.072159581,,0.042905405,88.0,0.614,0.006,0.16,2.0,8.6,0.95,0.2,0.69,-0.347058824
2014,Burleson,TEXAS,11,5,10,49533.0,,0.160194173,,0.072036155,91.0,0.104,0.265,0.07,1.0,8.8,2.07,0.3,1.76,0.098308185
2013,Meade,KANSAS,9,2,3,51000.0,,0.095347241,,0.034482758,70.0,0.46,0.003,0.43,2.0,7.4,1.8,0.17,1.28,-0.489245209
2012,Iberville,LOUISIANA,9,4,9,44037.0,,0.179363027,,0.068887472,139.0,0.168,0.0,0.21,1.0,10.5,2.49,0.45,2.16,-0.32388664
2012,Glenn,CALIFORNIA,12,5,7,42641.0,,0.195170581,,0.105284721,60.0,0.275,0.134,0.29,2.0,7.2,2.02,0.38,1.92,0.040492958
2013,Twin Falls,IDAHO,10,5,9,43886.0,0.152616054,0.150323465,,0.07324373,98.0,0.234,0.004,0.29,2.0,7.4,1.23,0.57,1.0,-0.122901276
2014,Trinity,TEXAS,19,5,13,35223.0,,0.160432652,,0.103823155,107.0,0.002,0.462,0.0,2.0,9.2,2.57,0.32,2.1,0.028584601
2014,Hampshire,MASSACHUSETTS,10,6,6,61460.0,0.16440782,0.138610691,0.07957346,0.073270738,132.0,0.035,0.662,0.16,1.0,8.5,1.49,0.81,1.25,0.019191227
2012,Bon Homme,SOUTH DAKOTA,10,5,4,41139.0,,0.121707693,,0.021227956,86.0,0.54,0.024,0.44,2.0,8.4,1.19,0.18,0.83,-0.098915989
2013,Geauga,OHIO,10,5,5,67663.0,0.07334704,0.080712564,0.044893473,0.060091838,159.0,0.162,0.479,0.16,1.0,11.4,1.47,0.53,0.99,-0.256233422
2014,Pennington,MINNESOTA,9,2,8,47381.0,,0.089785531,,0.037530422,87.0,0.647,0.062,0.26,2.0,8.2,0.92,0.66,0.71,0.257822278
2013,Elbert,COLORADO,8,5,6,82118.0,,0.064915992,,0.077647977,92.0,0.075,0.027,0.06,1.0,6.4,1.13,0.23,0.72,-0.204310345
2012,Faribault,MINNESOTA,9,4,5,43835.0,,0.123554043,,0.055754203,112.0,0.857,0.006,0.43,2.0,9.8,1.23,0.37,0.83,0.005983545
2012,Dawson,MONTANA,10,2,5,49894.0,,0.144304395,,0.039821126,80.0,0.272,0.03,0.49,2.0,6.3,1.03,0.25,0.76,-0.158448389
2014,Cayuga,NEW YORK,12,4,10,51792.0,0.113656491,0.12406224,0.065191492,0.082497187,172.0,0.265,0.204,0.28,2.0,9.0,1.31,0.66,0.88,0.184423676
2012,Knox,ILLINOIS,15,6,9,40419.0,,0.160048649,,0.085447319,104.0,0.634,0.186,0.36,2.0,10.6,1.76,0.53,1.24,-0.062469966
2012,Lancaster,NEBRASKA,10,4,6,51810.0,0.135643378,0.143029079,0.060040794,0.060567703,66.0,0.5,0.048,0.67,1.0,9.7,1.83,0.7,1.41,0.008707301
2012,Somerset,NEW JERSEY,9,5,4,98571.0,0.062705539,0.045162618,0.065980718,0.069183424,136.0,0.164,0.369,0.25,1.0,9.8,1.8,0.83,1.46,-0.091261062
2012,Surry,NORTH CAROLINA,17,4,13,36137.0,0.176544443,0.182559058,0.079833105,0.095102273,152.0,0.012,0.556,0.05,2.0,9.2,2.2,0.46,1.64,0.003579952
2014,Washington,MINNESOTA,7,4,7,83182.0,0.0635757,0.057018783,0.054747846,0.055337392,111.0,0.179,0.201,0.62,1.0,10.9,1.53,0.7,1.31,0.068852459
2014,Cecil,MARYLAND,15,7,12,65124.0,0.105260544,0.105850086,0.054838192,0.087549776,131.0,0.244,0.308,0.18,1.0,10.7,1.76,0.56,1.35,0.075697211
2012,Buchanan,VIRGINIA,15,3,12,29821.0,,0.250445992,,0.10432446,170.0,0.0,0.847,0.0,2.0,9.3,1.9,0.37,1.39,-0.117765476
2012,Somervell,TEXAS,14,3,8,51618.0,,0.103043638,,0.019473951,78.0,0.005,0.405,0.1,1.0,8.4,2.48,0.36,1.94,-0.153621982
2013,Logan,KANSAS,18,2,6,41765.0,,0.127526641,,0.049039099,61.0,0.493,0.001,0.62,2.0,7.1,1.46,0.14,1.02,0.201536643
2012,Clay,MINNESOTA,7,4,7,52136.0,,0.124790527,,0.055417333,105.0,0.771,0.031,0.62,1.0,9.1,1.1,0.54,0.95,0.255868545
2012,Jackson,MISSISSIPPI,12,4,9,49750.0,0.156450018,0.153929785,0.083702631,0.096474074,132.0,0.009,0.294,0.13,1.0,9.1,2.38,0.4,1.87,-0.150138504
2013,Hitchcock,NEBRASKA,14,4,8,39702.0,,0.154503375,,0.038216561,66.0,0.441,0.001,0.23,2.0,7.1,1.38,0.15,0.92,-0.055847569
2012,Vermilion,ILLINOIS,15,4,10,40961.0,0.181922093,0.188759923,0.133353159,0.113926746,123.0,0.778,0.088,0.33,1.0,10.8,1.79,0.52,1.23,-0.012312634
2013,Williamson,TENNESSEE,7,4,4,89779.0,0.049289618,0.057446085,0.040579144,0.051163275,138.0,0.028,0.501,0.18,1.0,10.2,2.58,0.38,1.96,-0.260289855
2012,Delaware,INDIANA,14,5,9,38215.0,0.221976057,0.209787577,0.130117893,0.131632969,125.0,0.708,0.071,0.26,1.0,11.0,1.75,0.75,1.19,-0.00419916
2014,Powell,KENTUCKY,21,4,21,29141.0,,0.275460869,,0.105828568,151.0,0.012,0.712,0.01,2.0,9.4,2.05,0.33,1.55,0.082961072
2013,Ascension,LOUISIANA,10,4,9,69070.0,0.102085404,0.122851543,,0.060857143,137.0,0.198,0.007,0.09,1.0,10.7,2.6,0.44,2.23,-0.059244792
2012,Cole,MISSOURI,13,4,9,55465.0,0.163604841,0.116382547,0.048227504,0.050816014,107.0,0.056,0.43,0.2,1.0,9.9,2.41,0.5,2.05,-0.092696629
2014,Wood,TEXAS,14,4,8,44376.0,,0.145570233,,0.082038604,94.0,0.025,0.319,0.09,2.0,9.7,2.78,0.32,2.35,0.147324113
2012,Bucks,PENNSYLVANIA,11,5,6,76859.0,0.054104164,0.052720446,0.079586193,0.074590541,144.0,0.211,0.317,0.26,1.0,10.7,1.91,0.87,1.49,-0.028025478
2012,Monmouth,NEW JERSEY,11,5,5,84746.0,0.071600519,0.066484444,0.088751517,0.083252408,134.0,0.132,0.275,0.3,1.0,9.5,1.65,0.71,1.34,-0.077997672
2012,Aguada,PUERTO RICO,6,7,1,15106.0,,0.557870567,,0.306867212,,,,,,,,,,0.406832298
2014,Gallatin,ILLINOIS,17,3,10,40721.0,,0.167343169,,0.099358976,121.0,0.626,0.212,0.05,2.0,10.1,2.12,0.27,1.51,-0.185051546
2013,Warren,NEW YORK,11,6,11,55904.0,0.097517125,0.109457366,0.071364999,0.074905828,159.0,0.007,0.774,0.56,1.0,8.0,1.41,0.69,1.09,-0.035250464
2013,Henry,ALABAMA,9,5,8,41650.0,,0.143559724,,0.120367974,119.0,0.211,0.447,0.01,1.0,9.7,3.14,0.31,2.35,-0.114342366
2013,Union,TENNESSEE,17,4,16,34399.0,,0.235881984,,0.110775299,145.0,0.002,0.595,0.05,1.0,10.3,2.53,0.31,1.92,0.236745887
2013,Sullivan,NEW YORK,15,6,10,48089.0,0.200768799,0.182455197,0.143912062,0.128440127,151.0,0.01,0.815,0.05,2.0,7.8,1.27,0.38,0.83,0.170267934
2013,Chester,SOUTH CAROLINA,14,4,11,33103.0,,0.245150939,,0.169747666,144.0,0.002,0.656,0.07,1.0,9.9,3.12,0.48,2.29,0.107606679
2012,O'Brien,IOWA,9,3,3,45194.0,,0.111686818,,0.031178605,107.0,0.87,0.01,0.06,2.0,9.4,1.2,0.3,0.83,-0.22702332
2012,Aguas Buenas,PUERTO RICO,4,12,1,13994.0,,0.573066533,,0.131578952,,,,,,,,,,4.28342246
2014,Paulding,OHIO,14,5,11,45404.0,,0.140374899,,0.076414481,133.0,0.858,0.04,0.12,2.0,11.2,1.58,0.48,1.09,-0.083190883
