state,county,year,value
Montana,Powder River,2014,0.148
Montana,Powder River,2015,0.155
Montana,Powell,2012,0.106
Montana,Powell,2013,0.115
Montana,Powell,2014,0.118
Montana,Powell,2015,0.147
Montana,Prairie,2012,0.189
Montana,Prairie,2013,0.187
Montana,Prairie,2014,0.202
Montana,Prairie,2015,0.176
Montana,Ravalli,2012,0.119
Montana,Ravalli,2013,0.134
Montana,Ravalli,2014,0.149
Montana,Ravalli,2015,0.157
Montana,Richland,2012,0.129
Montana,Richland,2013,0.130
Montana,Richland,2014,0.137
Montana,Richland,2015,0.127
Montana,Roosevelt,2012,0.126
Montana,Roosevelt,2013,0.127
Montana,Roosevelt,2014,0.129
Montana,Roosevelt,2015,0.143
Montana,Rosebud,2012,0.121
Montana,Rosebud,2013,0.124
Montana,Rosebud,2014,0.114
Montana,Rosebud,2015,0.116
Montana,Sanders,2012,0.153
Montana,Sanders,2013,0.165
Montana,Sanders,2014,0.150
Montana,Sanders,2015,0.150
Montana,Sheridan,2012,0.182
Montana,Sheridan,2013,0.174
Montana,Sheridan,2014,0.162
Montana,Sheridan,2015,0.126
Montana,Silver Bow,2012,0.132
Montana,Silver Bow,2013,0.132
Montana,Silver Bow,2014,0.132
Montana,Silver Bow,2015,0.135
Montana,Stillwater,2012,0.103
Montana,Stillwater,2013,0.092
Montana,Stillwater,2014,0.105
Montana,Stillwater,2015,0.099
Montana,Sweet Grass,2012,0.110
Montana,Sweet Grass,2013,0.137
Montana,Sweet Grass,2014,0.135
Montana,Sweet Grass,2015,0.161
Montana,Teton,2012,0.133
Montana,Teton,2013,0.155
Montana,Teton,2014,0.147
Montana,Teton,2015,0.151
Montana,Toole,2012,0.087
Montana,Toole,2013,0.086
Montana,Toole,2014,0.111
Montana,Toole,2015,0.102
Montana,Treasure,2012,0.185
Montana,Treasure,2013,0.157
Montana,Treasure,2014,0.168
Montana,Treasure,2015,0.110
Montana,Valley,2012,0.162
Montana,Valley,2013,0.159
Montana,Valley,2014,0.162
Montana,Valley,2015,0.155
Montana,Wheatland,2012,0.208
Montana,Wheatland,2013,0.240
Montana,Wheatland,2014,0.219
Montana,Wheatland,2015,0.232
Montana,Wibaux,2012,0.151
Montana,Wibaux,2013,0.154
Montana,Wibaux,2014,0.160
Montana,Wibaux,2015,0.105
Montana,Yellowstone,2012,0.109
Montana,Yellowstone,2013,0.109
Montana,Yellowstone,2014,0.113
Montana,Yellowstone,2015,0.110
Nebraska,Adams,2012,0.115
Nebraska,Adams,2013,0.128
Nebraska,Adams,2014,0.137
Nebraska,Adams,2015,0.147
Nebraska,Antelope,2012,0.144
Nebraska,Antelope,2013,0.119
Nebraska,Antelope,2014,0.133
Nebraska,Antelope,2015,0.134
Nebraska,Arthur,2012,0.150
Nebraska,Arthur,2013,0.164
Nebraska,Arthur,2014,0.164
Nebraska,Arthur,2015,0.200
Nebraska,Banner,2012,0.184
Nebraska,Banner,2013,0.145
Nebraska,Banner,2014,0.110
Nebraska,Banner,2015,0.088
Nebraska,Blaine,2012,0.037
Nebraska,Blaine,2013,0.056
Nebraska,Blaine,2014,0.052
Nebraska,Blaine,2015,0.065
Nebraska,Boone,2012,0.144
Nebraska,Boone,2013,0.156
Nebraska,Boone,2014,0.147
Nebraska,Boone,2015,0.146
Nebraska,Box Butte,2012,0.120
Nebraska,Box Butte,2013,0.123
Nebraska,Box Butte,2014,0.101
Nebraska,Box Butte,2015,0.109
Nebraska,Boyd,2012,0.200
Nebraska,Boyd,2013,0.205
Nebraska,Boyd,2014,0.188
Nebraska,Boyd,2015,0.214
Nebraska,Brown,2012,0.181
Nebraska,Brown,2013,0.150
Nebraska,Brown,2014,0.170
Nebraska,Brown,2015,0.159
Nebraska,Buffalo,2012,0.096
Nebraska,Buffalo,2013,0.097
Nebraska,Buffalo,2014,0.092
Nebraska,Buffalo,2015,0.090
Nebraska,Burt,2012,0.153
Nebraska,Burt,2013,0.151
Nebraska,Burt,2014,0.177
Nebraska,Burt,2015,0.182
Nebraska,Butler,2012,0.150
Nebraska,Butler,2013,0.136
Nebraska,Butler,2014,0.133
Nebraska,Butler,2015,0.124
Nebraska,Cass,2012,0.085
Nebraska,Cass,2013,0.085
Nebraska,Cass,2014,0.097
Nebraska,Cass,2015,0.100
Nebraska,Cedar,2012,0.155
Nebraska,Cedar,2013,0.163
Nebraska,Cedar,2014,0.168
Nebraska,Cedar,2015,0.174
Nebraska,Chase,2012,0.118
Nebraska,Chase,2013,0.124
Nebraska,Chase,2014,0.130
Nebraska,Chase,2015,0.142
Nebraska,Cherry,2012,0.165
Nebraska,Cherry,2013,0.137
Nebraska,Cherry,2014,0.141
Nebraska,Cherry,2015,0.138
Nebraska,Cheyenne,2012,0.103
Nebraska,Cheyenne,2013,0.113
Nebraska,Cheyenne,2014,0.114
Nebraska,Cheyenne,2015,0.122
Nebraska,Clay,2012,0.130
Nebraska,Clay,2013,0.125
Nebraska,Clay,2014,0.111
Nebraska,Clay,2015,0.118
Nebraska,Colfax,2012,0.140
Nebraska,Colfax,2013,0.115
Nebraska,Colfax,2014,0.125
Nebraska,Colfax,2015,0.133
Nebraska,Cuming,2012,0.149
Nebraska,Cuming,2013,0.148
Nebraska,Cuming,2014,0.153
Nebraska,Cuming,2015,0.171
Nebraska,Custer,2012,0.136
Nebraska,Custer,2013,0.155
Nebraska,Custer,2014,0.146
Nebraska,Custer,2015,0.141
Nebraska,Dakota,2012,0.078
Nebraska,Dakota,2013,0.098
Nebraska,Dakota,2014,0.104
Nebraska,Dakota,2015,0.094
Nebraska,Dawes,2012,0.136
Nebraska,Dawes,2013,0.125
Nebraska,Dawes,2014,0.126
Nebraska,Dawes,2015,0.121
Nebraska,Dawson,2012,0.110
Nebraska,Dawson,2013,0.114
Nebraska,Dawson,2014,0.114
Nebraska,Dawson,2015,0.117
Nebraska,Deuel,2012,0.183
Nebraska,Deuel,2013,0.195
Nebraska,Deuel,2014,0.183
Nebraska,Deuel,2015,0.197
Nebraska,Dixon,2012,0.141
Nebraska,Dixon,2013,0.151
Nebraska,Dixon,2014,0.144
Nebraska,Dixon,2015,0.143
Nebraska,Dodge,2012,0.117
Nebraska,Dodge,2013,0.120
Nebraska,Dodge,2014,0.122
Nebraska,Dodge,2015,0.120
Nebraska,Douglas,2012,0.090
Nebraska,Douglas,2013,0.088
Nebraska,Douglas,2014,0.089
Nebraska,Douglas,2015,0.090
Nebraska,Dundy,2012,0.135
Nebraska,Dundy,2013,0.121
Nebraska,Dundy,2014,0.143
Nebraska,Dundy,2015,0.168
Nebraska,Fillmore,2012,0.131
Nebraska,Fillmore,2013,0.129
Nebraska,Fillmore,2014,0.127
Nebraska,Fillmore,2015,0.129
Nebraska,Franklin,2012,0.133
Nebraska,Franklin,2013,0.115
Nebraska,Franklin,2014,0.126
Nebraska,Franklin,2015,0.133
Nebraska,Frontier,2012,0.098
Nebraska,Frontier,2013,0.122
Nebraska,Frontier,2014,0.144
Nebraska,Frontier,2015,0.148
Nebraska,Furnas,2012,0.156
Nebraska,Furnas,2013,0.157
Nebraska,Furnas,2014,0.175
Nebraska,Furnas,2015,0.181
Nebraska,Gage,2012,0.151
Nebraska,Gage,2013,0.136
Nebraska,Gage,2014,0.135
Nebraska,Gage,2015,0.144
Nebraska,Garden,2012,0.150
Nebraska,Garden,2013,0.165
Nebraska,Garden,2014,0.182
Nebraska,Garden,2015,0.191
Nebraska,Garfield,2012,0.186
Nebraska,Garfield,2013,0.191
Nebraska,Garfield,2014,0.205
Nebraska,Garfield,2015,0.228
Nebraska,Gosper,2012,0.131
Nebraska,Gosper,2013,0.106
Nebraska,Gosper,2014,0.111
Nebraska,Gosper,2015,0.101
Nebraska,Grant,2012,0.082
Nebraska,Grant,2013,0.102
Nebraska,Grant,2014,0.114
Nebraska,Grant,2015,0.127
Nebraska,Greeley,2012,0.191
Nebraska,Greeley,2013,0.183
Nebraska,Greeley,2014,0.181
Nebraska,Greeley,2015,0.178
Nebraska,Hall,2012,0.098
Nebraska,Hall,2013,0.094
Nebraska,Hall,2014,0.103
Nebraska,Hall,2015,0.108
Nebraska,Hamilton,2012,0.089
Nebraska,Hamilton,2013,0.076
Nebraska,Hamilton,2014,0.075
Nebraska,Hamilton,2015,0.088
Nebraska,Harlan,2012,0.150
Nebraska,Harlan,2013,0.144
Nebraska,Harlan,2014,0.164
Nebraska,Harlan,2015,0.157
Nebraska,Hayes,2012,0.174
Nebraska,Hayes,2013,0.147
Nebraska,Hayes,2014,0.121
Nebraska,Hayes,2015,0.127
Nebraska,Hitchcock,2012,0.164
Nebraska,Hitchcock,2013,0.172
Nebraska,Hitchcock,2014,0.172
Nebraska,Hitchcock,2015,0.175
Nebraska,Holt,2012,0.143
Nebraska,Holt,2013,0.144
Nebraska,Holt,2014,0.148
Nebraska,Holt,2015,0.141
Nebraska,Hooker,2012,0.190
Nebraska,Hooker,2013,0.231
Nebraska,Hooker,2014,0.223
Nebraska,Hooker,2015,0.202
Nebraska,Howard,2012,0.151
Nebraska,Howard,2013,0.157
Nebraska,Howard,2014,0.167
Nebraska,Howard,2015,0.180
Nebraska,Jefferson,2012,0.169
Nebraska,Jefferson,2013,0.176
Nebraska,Jefferson,2014,0.158
Nebraska,Jefferson,2015,0.164
Nebraska,Johnson,2012,0.164
Nebraska,Johnson,2013,0.151
Nebraska,Johnson,2014,0.160
Nebraska,Johnson,2015,0.153
Nebraska,Kearney,2012,0.127
Nebraska,Kearney,2013,0.106
Nebraska,Kearney,2014,0.127
Nebraska,Kearney,2015,0.131
Nebraska,Keith,2012,0.140
Nebraska,Keith,2013,0.124
Nebraska,Keith,2014,0.125
Nebraska,Keith,2015,0.127
Nebraska,Keya Paha,2012,0.130
Nebraska,Keya Paha,2013,0.130
Nebraska,Keya Paha,2014,0.104
Nebraska,Keya Paha,2015,0.099
Nebraska,Kimball,2012,0.187
Nebraska,Kimball,2013,0.171
Nebraska,Kimball,2014,0.187
Nebraska,Kimball,2015,0.180
Nebraska,Knox,2012,0.135
Nebraska,Knox,2013,0.137
Nebraska,Knox,2014,0.139
Nebraska,Knox,2015,0.144
Nebraska,Lancaster,2012,0.084
Nebraska,Lancaster,2013,0.083
Nebraska,Lancaster,2014,0.085
Nebraska,Lancaster,2015,0.088
Nebraska,Lincoln,2012,0.120
Nebraska,Lincoln,2013,0.125
Nebraska,Lincoln,2014,0.120
Nebraska,Lincoln,2015,0.134
Nebraska,Logan,2012,0.104
Nebraska,Logan,2013,0.096
Nebraska,Logan,2014,0.112
Nebraska,Logan,2015,0.123
Nebraska,Loup,2012,0.133
Nebraska,Loup,2013,0.092
Nebraska,Loup,2014,0.098
Nebraska,Loup,2015,0.109
Nebraska,Madison,2012,0.109
Nebraska,Madison,2013,0.107
Nebraska,Madison,2014,0.101
Nebraska,Madison,2015,0.101
Nebraska,McPherson,2012,0.110
Nebraska,McPherson,2013,0.118
Nebraska,McPherson,2014,0.112
Nebraska,McPherson,2015,0.183
Nebraska,Merrick,2012,0.129
Nebraska,Merrick,2013,0.128
Nebraska,Merrick,2014,0.134
Nebraska,Merrick,2015,0.134
Nebraska,Morrill,2012,0.163
Nebraska,Morrill,2013,0.148
Nebraska,Morrill,2014,0.159
Nebraska,Morrill,2015,0.142
Nebraska,Nance,2012,0.143
Nebraska,Nance,2013,0.139
Nebraska,Nance,2014,0.143
Nebraska,Nance,2015,0.145
Nebraska,Nemaha,2012,0.155
Nebraska,Nemaha,2013,0.167
Nebraska,Nemaha,2014,0.154
Nebraska,Nemaha,2015,0.149
Nebraska,Nuckolls,2012,0.191
Nebraska,Nuckolls,2013,0.171
Nebraska,Nuckolls,2014,0.161
Nebraska,Nuckolls,2015,0.178
Nebraska,Otoe,2012,0.154
Nebraska,Otoe,2013,0.142
Nebraska,Otoe,2014,0.136
Nebraska,Otoe,2015,0.156
Nebraska,Pawnee,2012,0.150
Nebraska,Pawnee,2013,0.189
Nebraska,Pawnee,2014,0.190
Nebraska,Pawnee,2015,0.198
Nebraska,Perkins,2012,0.121
Nebraska,Perkins,2013,0.128
Nebraska,Perkins,2014,0.137
Nebraska,Perkins,2015,0.146
Nebraska,Phelps,2012,0.138
Nebraska,Phelps,2013,0.133
Nebraska,Phelps,2014,0.138
Nebraska,Phelps,2015,0.135
Nebraska,Pierce,2012,0.110
Nebraska,Pierce,2013,0.115
Nebraska,Pierce,2014,0.133
Nebraska,Pierce,2015,0.122
Nebraska,Platte,2012,0.126
Nebraska,Platte,2013,0.128
Nebraska,Platte,2014,0.124
Nebraska,Platte,2015,0.124
Nebraska,Polk,2012,0.115
Nebraska,Polk,2013,0.119
Nebraska,Polk,2014,0.126
Nebraska,Polk,2015,0.128
Nebraska,Red Willow,2012,0.127
Nebraska,Red Willow,2013,0.134
Nebraska,Red Willow,2014,0.145
Nebraska,Red Willow,2015,0.151
Nebraska,Richardson,2012,0.171
Nebraska,Richardson,2013,0.169
Nebraska,Richardson,2014,0.170
Nebraska,Richardson,2015,0.176
Nebraska,Rock,2012,0.168
Nebraska,Rock,2013,0.209
Nebraska,Rock,2014,0.162
Nebraska,Rock,2015,0.175
Nebraska,Saline,2012,0.127
Nebraska,Saline,2013,0.126
Nebraska,Saline,2014,0.124
Nebraska,Saline,2015,0.125
Nebraska,Sarpy,2012,0.059
Nebraska,Sarpy,2013,0.060
Nebraska,Sarpy,2014,0.064
Nebraska,Sarpy,2015,0.067
Nebraska,Saunders,2012,0.126
Nebraska,Saunders,2013,0.132
Nebraska,Saunders,2014,0.129
Nebraska,Saunders,2015,0.127
Nebraska,Scotts Bluff,2012,0.127
Nebraska,Scotts Bluff,2013,0.122
Nebraska,Scotts Bluff,2014,0.126
Nebraska,Scotts Bluff,2015,0.133
Nebraska,Seward,2012,0.097
Nebraska,Seward,2013,0.120
Nebraska,Seward,2014,0.120
Nebraska,Seward,2015,0.115
Nebraska,Sheridan,2012,0.173
Nebraska,Sheridan,2013,0.166
Nebraska,Sheridan,2014,0.168
Nebraska,Sheridan,2015,0.166
Nebraska,Sherman,2012,0.158
Nebraska,Sherman,2013,0.129
Nebraska,Sherman,2014,0.144
Nebraska,Sherman,2015,0.137
Nebraska,Sioux,2012,0.127
Nebraska,Sioux,2013,0.150
Nebraska,Sioux,2014,0.142
Nebraska,Sioux,2015,0.144
Nebraska,Stanton,2012,0.098
Nebraska,Stanton,2013,0.101
Nebraska,Stanton,2014,0.101
Nebraska,Stanton,2015,0.091
Nebraska,Thayer,2012,0.187
Nebraska,Thayer,2013,0.182
Nebraska,Thayer,2014,0.166
Nebraska,Thayer,2015,0.173
Nebraska,Thomas,2012,0.110
Nebraska,Thomas,2013,0.096
Nebraska,Thomas,2014,0.117
Nebraska,Thomas,2015,0.113
Nebraska,Thurston,2012,0.127
Nebraska,Thurston,2013,0.136
Nebraska,Thurston,2014,0.124
Nebraska,Thurston,2015,0.119
Nebraska,Valley,2012,0.152
Nebraska,Valley,2013,0.144
Nebraska,Valley,2014,0.146
Nebraska,Valley,2015,0.179
Nebraska,Washington,2012,0.108
Nebraska,Washington,2013,0.120
Nebraska,Washington,2014,0.101
Nebraska,Washington,2015,0.090
Nebraska,Wayne,2012,0.105
Nebraska,Wayne,2013,0.089
Nebraska,Wayne,2014,0.095
Nebraska,Wayne,2015,0.097
Nebraska,Webster,2012,0.147
Nebraska,Webster,2013,0.138
Nebraska,Webster,2014,0.151
Nebraska,Webster,2015,0.157
Nebraska,Wheeler,2012,0.152
Nebraska,Wheeler,2013,0.172
Nebraska,Wheeler,2014,0.162
Nebraska,Wheeler,2015,0.149
Nebraska,York,2012,0.133
Nebraska,York,2013,0.114
Nebraska,York,2014,0.112
Nebraska,York,2015,0.099
Nevada,Carson City,2012,0.125
Nevada,Carson City,2013,0.136
Nevada,Carson City,2014,0.149
Nevada,Carson City,2015,0.159
Nevada,Churchill,2012,0.099
Nevada,Churchill,2013,0.097
Nevada,Churchill,2014,0.106
Nevada,Churchill,2015,0.114
Nevada,Clark,2012,0.077
Nevada,Clark,2013,0.080
Nevada,Clark,2014,0.083
Nevada,Clark,2015,0.085
Nevada,Douglas,2012,0.110
Nevada,Douglas,2013,0.104
Nevada,Douglas,2014,0.106
Nevada,Douglas,2015,0.106
Nevada,Elko,2012,0.057
Nevada,Elko,2013,0.060
Nevada,Elko,2014,0.057
Nevada,Elko,2015,0.056
Nevada,Esmeralda,2012,0.198
Nevada,Esmeralda,2013,0.180
Nevada,Esmeralda,2014,0.193
Nevada,Esmeralda,2015,0.114
Nevada,Eureka,2012,0.102
Nevada,Eureka,2013,0.095
Nevada,Eureka,2014,0.085
Nevada,Eureka,2015,0.112
Nevada,Humboldt,2012,0.063
Nevada,Humboldt,2013,0.059
Nevada,Humboldt,2014,0.057
Nevada,Humboldt,2015,0.055
Nevada,Lander,2012,0.059
Nevada,Lander,2013,0.084
Nevada,Lander,2014,0.103
Nevada,Lander,2015,0.098
Nevada,Lincoln,2012,0.128
Nevada,Lincoln,2013,0.126
Nevada,Lincoln,2014,0.147
Nevada,Lincoln,2015,0.146
Nevada,Lyon,2012,0.089
Nevada,Lyon,2013,0.083
Nevada,Lyon,2014,0.093
Nevada,Lyon,2015,0.098
Nevada,Mineral,2012,0.193
Nevada,Mineral,2013,0.197
Nevada,Mineral,2014,0.183
Nevada,Mineral,2015,0.189
Nevada,Nye,2012,0.119
Nevada,Nye,2013,0.122
Nevada,Nye,2014,0.123
Nevada,Nye,2015,0.140
Nevada,Pershing,2012,0.061
Nevada,Pershing,2013,0.085
Nevada,Pershing,2014,0.071
Nevada,Pershing,2015,0.110
Nevada,Storey,2012,0.089
Nevada,Storey,2013,0.095
Nevada,Storey,2014,0.105
Nevada,Storey,2015,0.124
Nevada,Washoe,2012,0.085
Nevada,Washoe,2013,0.090
Nevada,Washoe,2014,0.096
Nevada,Washoe,2015,0.103
Nevada,White Pine,2012,0.112
Nevada,White Pine,2013,0.111
Nevada,White Pine,2014,0.128
Nevada,White Pine,2015,0.137
New Hampshire,Belknap,2012,0.110
New Hampshire,Belknap,2013,0.105
New Hampshire,Belknap,2014,0.106
New Hampshire,Belknap,2015,0.101
New Hampshire,Carroll,2012,0.099
New Hampshire,Carroll,2013,0.102
New Hampshire,Carroll,2014,0.110
New Hampshire,Carroll,2015,0.119
New Hampshire,Cheshire,2012,0.110
New Hampshire,Cheshire,2013,0.112
New Hampshire,Cheshire,2014,0.110
New Hampshire,Cheshire,2015,0.111
New Hampshire,Coos,2012,0.148
New Hampshire,Coos,2013,0.151
New Hampshire,Coos,2014,0.144
New Hampshire,Coos,2015,0.147
New Hampshire,Grafton,2012,0.107
New Hampshire,Grafton,2013,0.108
New Hampshire,Grafton,2014,0.111
New Hampshire,Grafton,2015,0.113
New Hampshire,Hillsborough,2012,0.080
New Hampshire,Hillsborough,2013,0.083
New Hampshire,Hillsborough,2014,0.084
New Hampshire,Hillsborough,2015,0.085
New Hampshire,Merrimack,2012,0.089
New Hampshire,Merrimack,2013,0.092
New Hampshire,Merrimack,2014,0.098
New Hampshire,Merrimack,2015,0.103
New Hampshire,Rockingham,2012,0.084
New Hampshire,Rockingham,2013,0.088
New Hampshire,Rockingham,2014,0.089
New Hampshire,Rockingham,2015,0.090
New Hampshire,Strafford,2012,0.086
New Hampshire,Strafford,2013,0.089
New Hampshire,Strafford,2014,0.095
New Hampshire,Strafford,2015,0.093
New Hampshire,Sullivan,2012,0.100
New Hampshire,Sullivan,2013,0.104
New Hampshire,Sullivan,2014,0.113
New Hampshire,Sullivan,2015,0.107
New Jersey,Atlantic,2012,0.111
New Jersey,Atlantic,2013,0.112
New Jersey,Atlantic,2014,0.114
New Jersey,Atlantic,2015,0.116
New Jersey,Bergen,2012,0.105
New Jersey,Bergen,2013,0.106
New Jersey,Bergen,2014,0.103
New Jersey,Bergen,2015,0.104
New Jersey,Burlington,2012,0.100
New Jersey,Burlington,2013,0.102
New Jersey,Burlington,2014,0.106
New Jersey,Burlington,2015,0.109
New Jersey,Camden,2012,0.103
New Jersey,Camden,2013,0.104
New Jersey,Camden,2014,0.107
New Jersey,Camden,2015,0.110
New Jersey,Cape May,2012,0.141
New Jersey,Cape May,2013,0.147
New Jersey,Cape May,2014,0.145
New Jersey,Cape May,2015,0.151
New Jersey,Cumberland,2012,0.120
New Jersey,Cumberland,2013,0.116
New Jersey,Cumberland,2014,0.111
New Jersey,Cumberland,2015,0.109
New Jersey,Essex,2012,0.099
New Jersey,Essex,2013,0.099
New Jersey,Essex,2014,0.102
New Jersey,Essex,2015,0.104
New Jersey,Gloucester,2012,0.091
New Jersey,Gloucester,2013,0.090
New Jersey,Gloucester,2014,0.094
New Jersey,Gloucester,2015,0.097
New Jersey,Hudson,2012,0.080
New Jersey,Hudson,2013,0.083
New Jersey,Hudson,2014,0.081
New Jersey,Hudson,2015,0.081
New Jersey,Hunterdon,2012,0.086
New Jersey,Hunterdon,2013,0.090
New Jersey,Hunterdon,2014,0.092
New Jersey,Hunterdon,2015,0.099
New Jersey,Mercer,2012,0.101
New Jersey,Mercer,2013,0.103
New Jersey,Mercer,2014,0.103
New Jersey,Mercer,2015,0.104
New Jersey,Middlesex,2012,0.089
New Jersey,Middlesex,2013,0.091
New Jersey,Middlesex,2014,0.091
New Jersey,Middlesex,2015,0.092
New Jersey,Monmouth,2012,0.108
New Jersey,Monmouth,2013,0.110
New Jersey,Monmouth,2014,0.112
New Jersey,Monmouth,2015,0.112
New Jersey,Morris,2012,0.097
New Jersey,Morris,2013,0.100
New Jersey,Morris,2014,0.100
New Jersey,Morris,2015,0.101
New Jersey,Ocean,2012,0.166
New Jersey,Ocean,2013,0.170
New Jersey,Ocean,2014,0.171
New Jersey,Ocean,2015,0.172
New Jersey,Passaic,2012,0.098
New Jersey,Passaic,2013,0.098
New Jersey,Passaic,2014,0.094
New Jersey,Passaic,2015,0.097
New Jersey,Salem,2012,0.127
New Jersey,Salem,2013,0.124
New Jersey,Salem,2014,0.124
New Jersey,Salem,2015,0.127
New Jersey,Somerset,2012,0.088
New Jersey,Somerset,2013,0.090
New Jersey,Somerset,2014,0.092
New Jersey,Somerset,2015,0.092
New Jersey,Sussex,2012,0.076
New Jersey,Sussex,2013,0.077
New Jersey,Sussex,2014,0.083
New Jersey,Sussex,2015,0.088
New Jersey,Union,2012,0.100
New Jersey,Union,2013,0.100
New Jersey,Union,2014,0.099
New Jersey,Union,2015,0.099
New Jersey,Warren,2012,0.095
New Jersey,Warren,2013,0.097
New Jersey,Warren,2014,0.097
New Jersey,Warren,2015,0.103
New Mexico,Bernalillo,2012,0.090
New Mexico,Bernalillo,2013,0.094
New Mexico,Bernalillo,2014,0.099
New Mexico,Bernalillo,2015,0.103
